@relation R_data_frame

@attribute alpha_0 numeric
@attribute alpha_7 numeric
@attribute alpha_14 numeric
@attribute alpha_21 numeric
@attribute alpha_28 numeric
@attribute alpha_35 numeric
@attribute alpha_42 numeric
@attribute alpha_49 numeric
@attribute alpha_56 numeric
@attribute alpha_63 numeric
@attribute alpha_70 numeric
@attribute alpha_77 numeric
@attribute alpha_84 numeric
@attribute alpha_91 numeric
@attribute alpha_98 numeric
@attribute alpha_105 numeric
@attribute alpha_112 numeric
@attribute alpha_119 numeric
@attribute elu_0 numeric
@attribute elu_30 numeric
@attribute elu_60 numeric
@attribute elu_90 numeric
@attribute elu_120 numeric
@attribute elu_150 numeric
@attribute elu_180 numeric
@attribute elu_210 numeric
@attribute elu_240 numeric
@attribute elu_270 numeric
@attribute elu_300 numeric
@attribute elu_330 numeric
@attribute elu_360 numeric
@attribute elu_390 numeric
@attribute cdc15_10 numeric
@attribute cdc15_30 numeric
@attribute cdc15_50 numeric
@attribute cdc15_70 numeric
@attribute cdc15_90 numeric
@attribute cdc15_110 numeric
@attribute cdc15_130 numeric
@attribute cdc15_150 numeric
@attribute cdc15_170 numeric
@attribute cdc15_190 numeric
@attribute cdc15_210 numeric
@attribute cdc15_230 numeric
@attribute cdc15_250 numeric
@attribute cdc15_270 numeric
@attribute cdc15_290 numeric
@attribute spo_0 numeric
@attribute spo_2 numeric
@attribute spo_5 numeric
@attribute spo_7 numeric
@attribute spo_9 numeric
@attribute spo_11 numeric
@attribute spo5_2 numeric
@attribute spo5_7 numeric
@attribute spo5_11 numeric
@attribute spo__early numeric
@attribute spo__mid numeric
@attribute heat_0 numeric
@attribute heat_10 numeric
@attribute heat_20 numeric
@attribute heat_40 numeric
@attribute heat_80 numeric
@attribute heat_160 numeric
@attribute dtt_15 numeric
@attribute dtt_30 numeric
@attribute dtt_60 numeric
@attribute dtt_120 numeric
@attribute cold_0 numeric
@attribute cold_20 numeric
@attribute cold_40 numeric
@attribute cold_160 numeric
@attribute diau_540 numeric
@attribute diau_660 numeric
@attribute diau_780 numeric
@attribute diau_900 numeric
@attribute diau_1020 numeric
@attribute diau_1140 numeric
@attribute diau_1260 numeric
@attribute class_01.01.03_level3 numeric
@attribute class_01.01.05_level3 numeric
@attribute class_01.01.06_level3 numeric
@attribute class_01.01.09_level3 numeric
@attribute class_01.01.11_level3 numeric
@attribute class_01.01.13_level3 numeric
@attribute class_01.02.02_level3 numeric
@attribute class_01.02.03_level3 numeric
@attribute class_01.02.07_level3 numeric
@attribute class_01.03.01_level3 numeric
@attribute class_01.03.04_level3 numeric
@attribute class_01.03.07_level3 numeric
@attribute class_01.03.10_level3 numeric
@attribute class_01.03.13_level3 numeric
@attribute class_01.03.16_level3 numeric
@attribute class_01.04.04_level3 numeric
@attribute class_01.05.02_level3 numeric
@attribute class_01.05.03_level3 numeric
@attribute class_01.05.05_level3 numeric
@attribute class_01.05.06_level3 numeric
@attribute class_01.05.09_level3 numeric
@attribute class_01.05.11_level3 numeric
@attribute class_01.05.13_level3 numeric
@attribute class_01.05.25_level3 numeric
@attribute class_01.06.02_level3 numeric
@attribute class_01.06.05_level3 numeric
@attribute class_01.06.06_level3 numeric
@attribute class_01.06.10_level3 numeric
@attribute class_01.07.01_level3 numeric
@attribute class_01.07.03_level3 numeric
@attribute class_01.07.04_level3 numeric
@attribute class_01.07.07_level3 numeric
@attribute class_01.20.05_level3 numeric
@attribute class_01.20.15_level3 numeric
@attribute class_01.20.17_level3 numeric
@attribute class_01.20.19_level3 numeric
@attribute class_01.20.31_level3 numeric
@attribute class_01.20.37_level3 numeric
@attribute class_02.01.03_level3 numeric
@attribute class_02.07.01_level3 numeric
@attribute class_02.11.05_level3 numeric
@attribute class_02.13.01_level3 numeric
@attribute class_02.13.03_level3 numeric
@attribute class_02.16.01_level3 numeric
@attribute class_02.16.03_level3 numeric
@attribute class_02.16.11_level3 numeric
@attribute class_02.16.13_level3 numeric
@attribute class_02.45.11_level3 numeric
@attribute class_02.45.15_level3 numeric
@attribute class_10.01.02_level3 numeric
@attribute class_10.01.03_level3 numeric
@attribute class_10.01.05_level3 numeric
@attribute class_10.01.09_level3 numeric
@attribute class_10.01.11_level3 numeric
@attribute class_10.03.01_level3 numeric
@attribute class_10.03.02_level3 numeric
@attribute class_10.03.03_level3 numeric
@attribute class_10.03.04_level3 numeric
@attribute class_10.03.05_level3 numeric
@attribute class_11.02.01_level3 numeric
@attribute class_11.02.02_level3 numeric
@attribute class_11.02.03_level3 numeric
@attribute class_11.04.01_level3 numeric
@attribute class_11.04.02_level3 numeric
@attribute class_11.04.03_level3 numeric
@attribute class_11.06.01_level3 numeric
@attribute class_11.06.02_level3 numeric
@attribute class_11.06.03_level3 numeric
@attribute class_12.01.01_level3 numeric
@attribute class_12.04.01_level3 numeric
@attribute class_12.04.02_level3 numeric
@attribute class_12.04.03_level3 numeric
@attribute class_14.07.01_level3 numeric
@attribute class_14.07.02_level3 numeric
@attribute class_14.07.03_level3 numeric
@attribute class_14.07.04_level3 numeric
@attribute class_14.07.05_level3 numeric
@attribute class_14.07.07_level3 numeric
@attribute class_14.07.09_level3 numeric
@attribute class_14.07.11_level3 numeric
@attribute class_14.13.01_level3 numeric
@attribute class_14.13.04_level3 numeric
@attribute class_16.03.01_level3 numeric
@attribute class_16.03.03_level3 numeric
@attribute class_16.13.01_level3 numeric
@attribute class_16.13.03_level3 numeric
@attribute class_16.17.07_level3 numeric
@attribute class_16.17.09_level3 numeric
@attribute class_16.19.03_level3 numeric
@attribute class_16.19.05_level3 numeric
@attribute class_16.21.05_level3 numeric
@attribute class_16.21.07_level3 numeric
@attribute class_16.21.08_level3 numeric
@attribute class_16.21.11_level3 numeric
@attribute class_16.21.15_level3 numeric
@attribute class_16.21.17_level3 numeric
@attribute class_18.01.01_level3 numeric
@attribute class_18.01.07_level3 numeric
@attribute class_18.02.01_level3 numeric
@attribute class_18.02.03_level3 numeric
@attribute class_18.02.05_level3 numeric
@attribute class_18.02.09_level3 numeric
@attribute class_20.01.01_level3 numeric
@attribute class_20.01.03_level3 numeric
@attribute class_20.01.07_level3 numeric
@attribute class_20.01.09_level3 numeric
@attribute class_20.01.10_level3 numeric
@attribute class_20.01.11_level3 numeric
@attribute class_20.01.13_level3 numeric
@attribute class_20.01.15_level3 numeric
@attribute class_20.01.17_level3 numeric
@attribute class_20.01.21_level3 numeric
@attribute class_20.01.23_level3 numeric
@attribute class_20.01.25_level3 numeric
@attribute class_20.01.26_level3 numeric
@attribute class_20.01.27_level3 numeric
@attribute class_20.03.01_level3 numeric
@attribute class_20.03.02_level3 numeric
@attribute class_20.03.22_level3 numeric
@attribute class_20.03.25_level3 numeric
@attribute class_20.09.01_level3 numeric
@attribute class_20.09.03_level3 numeric
@attribute class_20.09.04_level3 numeric
@attribute class_20.09.05_level3 numeric
@attribute class_20.09.07_level3 numeric
@attribute class_20.09.13_level3 numeric
@attribute class_20.09.14_level3 numeric
@attribute class_20.09.16_level3 numeric
@attribute class_20.09.18_level3 numeric
@attribute class_30.01.05_level3 numeric
@attribute class_30.01.09_level3 numeric
@attribute class_30.05.01_level3 numeric
@attribute class_30.05.02_level3 numeric
@attribute class_32.01.01_level3 numeric
@attribute class_32.01.03_level3 numeric
@attribute class_32.01.04_level3 numeric
@attribute class_32.01.05_level3 numeric
@attribute class_32.01.06_level3 numeric
@attribute class_32.01.07_level3 numeric
@attribute class_32.01.09_level3 numeric
@attribute class_32.01.11_level3 numeric
@attribute class_32.01.13_level3 numeric
@attribute class_32.05.01_level3 numeric
@attribute class_32.05.05_level3 numeric
@attribute class_32.07.01_level3 numeric
@attribute class_32.07.03_level3 numeric
@attribute class_32.07.07_level3 numeric
@attribute class_34.01.01_level3 numeric
@attribute class_34.01.03_level3 numeric
@attribute class_34.07.01_level3 numeric
@attribute class_34.07.02_level3 numeric
@attribute class_34.11.03_level3 numeric
@attribute class_34.11.09_level3 numeric
@attribute class_34.11.11_level3 numeric
@attribute class_34.11.12_level3 numeric
@attribute class_40.01.03_level3 numeric
@attribute class_40.01.05_level3 numeric
@attribute class_40.10.02_level3 numeric
@attribute class_41.01.01_level3 numeric
@attribute class_42.04.03_level3 numeric
@attribute class_42.04.05_level3 numeric
@attribute class_42.10.03_level3 numeric
@attribute class_42.10.05_level3 numeric
@attribute class_42.10.07_level3 numeric
@attribute class_43.01.03_level3 numeric

@data
-0.14,-0.14,-0.12,0.11,0.33,?,-0.12,0.04,0.23,-0.12,0.74,-0.01,-0.12,0.18,0.37,0.43,-0.15,-0.25,-0.04,-0.4,-0.29,-0.34,-0.27,-0.4,-0.36,-0.09,-0.17,-0.15,-0.27,-0.14,-0.09,-0.29,0.23,-0.04,-0.07,-1.89,-0.62,-0.22,-0.14,-0.07,-0.12,-0.27,-0.17,0.24,-0.27,-0.3,-0.29,-0.09,0.04,1.13,2.09,2.14,2.57,-1.29,1.23,1.23,0.32,0.55,-0.04,0.04,-0.14,0.32,-0.04,-0.2,-0.1,-0.51,-0.3,-0.15,-0.32,-0.23,-0.43,-0.09,0.18,0.12,0.2,-0.12,-0.2,-0.29,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.69,-0.43,0.39,0.11,0.06,-0.15,-0.06,-0.42,-0.56,-0.36,-0.62,-0.06,-0.04,-0.3,-0.4,-0.25,-0.6,0.32,-0.06,-0.79,-0.45,-0.38,0.06,0.08,-0.09,-0.2,-0.23,-0.56,-0.07,-0.51,-0.6,-0.43,-0.12,0.57,0.2,0.32,-0.18,-0.42,0.06,0.14,-0.2,-0.12,-0.89,-1.03,0.11,-0.1,-0.04,-0.38,1.22,1.77,2.75,2.51,1.94,-0.79,0.61,-0.12,1.64,1.99,-0.15,-0.27,0.37,0.38,-1.29,0.87,-0.1,-0.07,-1.29,-0.51,-0.09,0.32,?,0.23,-0.29,-0.15,0.03,-0.15,-0.27,0.42,-0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.3,-0.01,-0.34,-0.36,?,0.2,-0.47,0.07,-0.09,-0.43,0.06,-0.29,0.03,-0.22,-0.23,-0.27,-0.27,-0.17,-0.07,-0.29,-0.23,-0.6,-0.38,-0.47,-0.22,-0.1,-0.67,-0.42,-0.17,-0.62,-0.43,-0.27,-0.86,-0.86,-0.18,-0.47,-0.56,-0.38,-0.92,-0.71,-0.25,-0.51,-0.4,-0.1,-0.42,-0.64,-0.34,-0.38,1,1.36,1.7,2.48,2.78,-0.32,0.95,0.79,1.75,2.26,-0.01,0.14,-0.15,-0.22,0.19,0.12,-0.76,-0.4,-0.3,-0.62,-0.32,0.41,?,-0.6,-0.07,0.01,0.07,-0.29,-0.74,0.18,-0.34,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.43,-0.36,-0.34,0.07,0.25,0.5,-0.18,?,0.01,0.19,-0.03,-0.01,-0.01,-0.29,-0.17,0.08,-0.32,0.01,-1.36,-0.4,0.39,-0.29,-0.03,0.3,0.07,0.37,-0.14,0.42,0.62,0.08,0.16,-0.01,0.28,0.18,-0.14,-0.34,-0.23,-0.32,-0.09,?,-0.04,-0.23,-0.12,0.52,-0.36,-0.38,-0.64,-0.15,0.96,1.62,2.51,2.34,2.08,-0.92,0.77,-0.06,-0.42,-0.45,-0.6,-1.22,-0.79,-0.97,-0.62,-0.62,-0.29,-0.43,-0.36,-0.29,-0.49,-0.34,-0.56,0.07,0.24,0.16,?,-0.15,-0.12,0.06,-1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.42,-0.2,-0.3,-0.25,-0.62,-0.09,-0.43,0.04,-0.17,-0.22,-0.15,0.03,-0.2,-0.25,-0.79,0.19,-0.14,0.16,0.38,0.06,0.14,0.03,0.07,-0.14,-0.03,-0.45,-0.6,-0.69,-0.15,-0.51,-0.54,-0.17,-0.29,-0.43,-0.47,-0.18,-0.64,-0.56,-0.58,-0.3,-0.07,-1.25,-0.49,-0.3,-0.49,-0.49,-0.56,-0.07,0.86,0.99,1.06,1.32,1.24,0.14,0.08,0.04,0.85,1.24,0.36,-0.97,0.08,-0.67,-0.42,0.48,-0.54,-0.58,-0.25,-0.15,0.14,0.52,0.01,0.43,-0.06,0.23,0.41,-0.04,-0.6,0.4,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.49,0.26,0.2,0.08,-0.27,-0.07,-0.32,-0.4,0.03,0.11,0.28,0.01,-0.07,-0.47,-0.2,0.11,-0.47,-0.15,-0.32,0.11,0.23,0.04,0.14,0.06,0.24,0.39,0.52,0.57,0.44,0.48,0.6,0.68,0.38,0.43,0.5,0.15,0.06,0.03,0.42,0.39,0.33,0.06,0.2,0.37,0.7,0.57,0.62,0.1,-0.36,-0.07,1.45,1.64,1.37,-0.86,1.61,1.56,-0.58,0.48,0.01,-0.14,-0.07,0.24,-0.01,-0.92,-0.04,-0.54,0.43,0.33,0.1,0.88,-0.49,-0.64,-0.4,0.1,0.62,-0.07,-0.51,0.65,-0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2,-0.18,0.26,-0.04,0.2,-0.27,-0.23,-0.12,0.34,-0.01,0.87,-0.15,0.06,-0.06,0.39,0.16,-0.45,-0.29,-0.81,-0.56,-0.49,-0.1,-0.1,-0.14,-0.38,0.12,-0.18,-0.06,-0.09,0.1,-0.3,-0.2,-0.49,-0.43,-0.27,0.15,-0.07,-0.12,-0.18,-0.15,-0.18,-0.17,-0.23,-0.17,?,-0.15,-0.04,-0.09,1.04,0.56,0.52,0.26,0.41,0.37,-0.3,-0.49,0.91,0.62,-0.1,-0.27,-0.01,-0.3,-0.07,-0.34,-0.04,-0.64,-0.32,-0.27,-0.03,-0.14,-0.32,-0.23,0.33,0.24,0.2,-0.36,-0.56,-0.58,-0.89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.17,-0.67,-0.03,0.36,0.36,-0.22,-0.04,-0.47,-0.51,-0.3,-0.29,-0.15,0.14,-0.36,-0.29,-0.27,-0.29,-0.17,-0.71,-0.97,-0.54,-0.62,-0.14,-0.09,-0.09,-0.18,0.03,-0.03,-0.2,-0.38,-0.54,-0.54,-0.2,0.28,0.69,-0.01,-0.25,-0.45,-0.64,1.01,0.16,-0.43,-0.07,-0.4,-1.15,-0.49,-0.43,-0.64,0.49,0.7,0.96,0.42,-0.07,-0.25,-0.49,-1.32,1.13,1.57,0.15,-0.79,-0.1,-0.22,-0.62,-0.32,-0.86,-0.38,-0.43,-0.62,?,0.54,-0.01,0.3,-0.22,-0.36,-0.15,-0.36,-0.34,-0.62,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.51,?,0.93,0.43,0.53,0.14,?,0.08,-0.18,-0.23,0.4,0.41,0.28,-0.4,-0.14,0.03,-0.49,-0.58,-1.56,-0.97,-0.6,-0.2,-0.04,0.18,0.3,0.07,-0.32,-0.36,-0.36,-0.81,-0.42,-0.25,-0.58,0.6,0.53,-0.51,-0.71,-0.67,-0.34,0.49,0.01,-0.89,-0.94,-0.45,-0.23,-0.38,-0.47,-0.51,1.79,?,1.14,1.04,0.65,0.03,-0.49,-1.4,2.07,1.85,?,-0.2,-0.23,0.08,0.01,0.24,-0.56,-0.42,-0.49,-0.4,0.12,0.86,0.16,0.19,0.04,-0.23,0.06,-0.07,-0.25,0.08,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.06,-0.23,0.1,-0.03,-0.2,-0.34,0.01,-0.1,-0.06,0.39,0.12,0.06,-0.34,-0.22,-0.36,0.01,-0.04,-0.04,-0.49,-0.69,-0.45,-0.2,-0.23,0.01,-0.06,0.25,0.33,0.38,0.03,0.18,0.01,0.01,0.28,0.37,-0.15,-0.2,0.24,0.41,0.52,0.23,0.12,0.29,0.29,-0.22,0.66,0.48,0.3,-0.2,0.31,1.35,1.01,0.7,0.26,-1.43,-0.94,-1.6,0.89,2.03,0.1,0.82,0.03,0.56,0.18,-0.45,-0.97,-0.62,-0.49,-0.64,0.11,0.39,0.39,0.86,-0.2,-0.51,-0.51,0.18,-0.2,0.52,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.37,0.43,0.12,0.01,-0.17,0.11,-0.15,-0.22,-0.12,0.08,-0.03,0.21,0.07,-0.27,-0.25,-0.23,-0.4,-0.17,-0.32,-0.2,0.16,-0.29,-0.1,-0.36,-0.36,0.01,-0.15,-0.22,-0.12,-0.06,-0.45,0.07,-0.18,0.66,0.07,-0.23,-0.34,-0.17,-0.38,-0.56,-0.22,-0.17,-0.38,0.21,-0.29,-0.1,0.06,-0.18,0.4,1.14,1.4,1.23,1.08,-0.38,0.14,-0.29,1.28,1.37,0.37,0.45,0.11,-0.04,0.3,0.14,-0.18,-0.36,0.15,0.07,0.12,0.5,0.57,-0.04,-0.79,-0.56,0.12,-0.58,-0.69,0.41,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66,0.82,-0.69,-0.64,-0.3,-0.18,-0.03,-0.6,-0.42,-0.4,-0.51,-0.27,-0.14,-0.54,-0.3,-0.4,?,-0.38,0.37,-0.47,-0.38,-0.38,-0.51,-0.22,-0.45,-0.22,-0.22,-0.18,-0.03,-0.27,-0.79,-0.64,-0.23,-0.3,-0.23,0.12,-0.04,-0.04,-0.43,0.01,0.31,0.14,-0.14,-0.67,-0.51,-0.42,-0.42,-0.56,0.71,1.53,1.86,1.17,1.07,-0.81,-0.4,-1.15,1.83,2.67,-0.09,0.54,0.12,-0.2,0.41,0.12,-0.56,-0.42,-0.29,-0.14,-0.2,-0.12,0.53,0.19,-0.09,0.2,0.61,0.11,-0.09,0.87,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.34,-0.04,-0.1,-0.22,0.31,-0.27,-0.32,0.3,-0.2,-0.04,-0.03,0.11,-0.51,-0.42,-0.2,0.42,-0.38,0.38,-0.49,-0.58,-0.38,-0.34,-0.2,-0.74,-0.86,-0.58,-0.58,-0.6,-0.6,-0.86,-0.62,-0.62,-0.2,-0.22,-0.17,-0.51,-0.94,-0.84,-1.56,-0.17,-0.22,-0.29,-0.56,0.04,-1,-0.79,-0.74,0.03,1.51,2.34,2.09,1.49,1.34,-0.97,-0.92,-1.89,3.32,3.34,1.4,-0.51,0.01,-0.58,-0.1,0.42,-0.45,-0.32,-1.22,-0.94,-0.06,0.07,-0.15,0.31,-0.18,0.86,0.23,-0.54,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,0.14,0.2,0.3,0.08,?,0.12,-0.04,-0.15,-0.07,-0.27,-0.09,-0.09,-0.07,-0.09,0.11,0.08,0.08,0.29,0.1,0.04,-0.06,-0.09,0.28,-0.06,0.4,0.4,0.38,0.04,0.2,0.23,0.3,-0.56,-0.58,-0.49,-0.3,0.01,-0.18,-0.62,-0.4,-0.12,-0.1,-0.27,-0.06,-0.51,-0.43,-0.56,-0.23,0.75,0.82,0.43,0.75,0.36,-0.09,-0.67,-0.89,0.99,1.12,0.03,0.26,?,-0.06,-0.09,-0.03,-0.51,-0.64,?,-0.25,0.18,-0.1,0.52,0.99,0.11,-0.04,0.18,-0.17,-0.32,-0.07,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
