@relation R_data_frame

@attribute alpha_0 numeric
@attribute alpha_7 numeric
@attribute alpha_14 numeric
@attribute alpha_21 numeric
@attribute alpha_28 numeric
@attribute alpha_35 numeric
@attribute alpha_42 numeric
@attribute alpha_49 numeric
@attribute alpha_56 numeric
@attribute alpha_63 numeric
@attribute alpha_70 numeric
@attribute alpha_77 numeric
@attribute alpha_84 numeric
@attribute alpha_91 numeric
@attribute alpha_98 numeric
@attribute alpha_105 numeric
@attribute alpha_112 numeric
@attribute alpha_119 numeric
@attribute elu_0 numeric
@attribute elu_30 numeric
@attribute elu_60 numeric
@attribute elu_90 numeric
@attribute elu_120 numeric
@attribute elu_150 numeric
@attribute elu_180 numeric
@attribute elu_210 numeric
@attribute elu_240 numeric
@attribute elu_270 numeric
@attribute elu_300 numeric
@attribute elu_330 numeric
@attribute elu_360 numeric
@attribute elu_390 numeric
@attribute cdc15_10 numeric
@attribute cdc15_30 numeric
@attribute cdc15_50 numeric
@attribute cdc15_70 numeric
@attribute cdc15_90 numeric
@attribute cdc15_110 numeric
@attribute cdc15_130 numeric
@attribute cdc15_150 numeric
@attribute cdc15_170 numeric
@attribute cdc15_190 numeric
@attribute cdc15_210 numeric
@attribute cdc15_230 numeric
@attribute cdc15_250 numeric
@attribute cdc15_270 numeric
@attribute cdc15_290 numeric
@attribute spo_0 numeric
@attribute spo_2 numeric
@attribute spo_5 numeric
@attribute spo_7 numeric
@attribute spo_9 numeric
@attribute spo_11 numeric
@attribute spo5_2 numeric
@attribute spo5_7 numeric
@attribute spo5_11 numeric
@attribute spo__early numeric
@attribute spo__mid numeric
@attribute heat_0 numeric
@attribute heat_10 numeric
@attribute heat_20 numeric
@attribute heat_40 numeric
@attribute heat_80 numeric
@attribute heat_160 numeric
@attribute dtt_15 numeric
@attribute dtt_30 numeric
@attribute dtt_60 numeric
@attribute dtt_120 numeric
@attribute cold_0 numeric
@attribute cold_20 numeric
@attribute cold_40 numeric
@attribute cold_160 numeric
@attribute diau_540 numeric
@attribute diau_660 numeric
@attribute diau_780 numeric
@attribute diau_900 numeric
@attribute diau_1020 numeric
@attribute diau_1140 numeric
@attribute diau_1260 numeric
@attribute class_01.01.03_level3 numeric
@attribute class_01.01.05_level3 numeric
@attribute class_01.01.06_level3 numeric
@attribute class_01.01.09_level3 numeric
@attribute class_01.01.11_level3 numeric
@attribute class_01.01.13_level3 numeric
@attribute class_01.02.02_level3 numeric
@attribute class_01.02.03_level3 numeric
@attribute class_01.02.07_level3 numeric
@attribute class_01.03.01_level3 numeric
@attribute class_01.03.04_level3 numeric
@attribute class_01.03.07_level3 numeric
@attribute class_01.03.10_level3 numeric
@attribute class_01.03.13_level3 numeric
@attribute class_01.03.16_level3 numeric
@attribute class_01.04.04_level3 numeric
@attribute class_01.05.02_level3 numeric
@attribute class_01.05.03_level3 numeric
@attribute class_01.05.05_level3 numeric
@attribute class_01.05.06_level3 numeric
@attribute class_01.05.09_level3 numeric
@attribute class_01.05.11_level3 numeric
@attribute class_01.05.13_level3 numeric
@attribute class_01.05.25_level3 numeric
@attribute class_01.06.02_level3 numeric
@attribute class_01.06.05_level3 numeric
@attribute class_01.06.06_level3 numeric
@attribute class_01.06.10_level3 numeric
@attribute class_01.07.01_level3 numeric
@attribute class_01.07.03_level3 numeric
@attribute class_01.07.04_level3 numeric
@attribute class_01.07.07_level3 numeric
@attribute class_01.20.05_level3 numeric
@attribute class_01.20.15_level3 numeric
@attribute class_01.20.17_level3 numeric
@attribute class_01.20.19_level3 numeric
@attribute class_01.20.31_level3 numeric
@attribute class_01.20.37_level3 numeric
@attribute class_02.01.03_level3 numeric
@attribute class_02.07.01_level3 numeric
@attribute class_02.11.05_level3 numeric
@attribute class_02.13.01_level3 numeric
@attribute class_02.13.03_level3 numeric
@attribute class_02.16.01_level3 numeric
@attribute class_02.16.03_level3 numeric
@attribute class_02.16.11_level3 numeric
@attribute class_02.16.13_level3 numeric
@attribute class_02.45.11_level3 numeric
@attribute class_02.45.15_level3 numeric
@attribute class_10.01.02_level3 numeric
@attribute class_10.01.03_level3 numeric
@attribute class_10.01.05_level3 numeric
@attribute class_10.01.09_level3 numeric
@attribute class_10.01.11_level3 numeric
@attribute class_10.03.01_level3 numeric
@attribute class_10.03.02_level3 numeric
@attribute class_10.03.03_level3 numeric
@attribute class_10.03.04_level3 numeric
@attribute class_10.03.05_level3 numeric
@attribute class_11.02.01_level3 numeric
@attribute class_11.02.02_level3 numeric
@attribute class_11.02.03_level3 numeric
@attribute class_11.04.01_level3 numeric
@attribute class_11.04.02_level3 numeric
@attribute class_11.04.03_level3 numeric
@attribute class_11.06.01_level3 numeric
@attribute class_11.06.02_level3 numeric
@attribute class_11.06.03_level3 numeric
@attribute class_12.01.01_level3 numeric
@attribute class_12.04.01_level3 numeric
@attribute class_12.04.02_level3 numeric
@attribute class_12.04.03_level3 numeric
@attribute class_14.07.01_level3 numeric
@attribute class_14.07.02_level3 numeric
@attribute class_14.07.03_level3 numeric
@attribute class_14.07.04_level3 numeric
@attribute class_14.07.05_level3 numeric
@attribute class_14.07.07_level3 numeric
@attribute class_14.07.09_level3 numeric
@attribute class_14.07.11_level3 numeric
@attribute class_14.13.01_level3 numeric
@attribute class_14.13.04_level3 numeric
@attribute class_16.03.01_level3 numeric
@attribute class_16.03.03_level3 numeric
@attribute class_16.13.01_level3 numeric
@attribute class_16.13.03_level3 numeric
@attribute class_16.17.07_level3 numeric
@attribute class_16.17.09_level3 numeric
@attribute class_16.19.03_level3 numeric
@attribute class_16.19.05_level3 numeric
@attribute class_16.21.05_level3 numeric
@attribute class_16.21.07_level3 numeric
@attribute class_16.21.08_level3 numeric
@attribute class_16.21.11_level3 numeric
@attribute class_16.21.15_level3 numeric
@attribute class_16.21.17_level3 numeric
@attribute class_18.01.01_level3 numeric
@attribute class_18.01.07_level3 numeric
@attribute class_18.02.01_level3 numeric
@attribute class_18.02.03_level3 numeric
@attribute class_18.02.05_level3 numeric
@attribute class_18.02.09_level3 numeric
@attribute class_20.01.01_level3 numeric
@attribute class_20.01.03_level3 numeric
@attribute class_20.01.07_level3 numeric
@attribute class_20.01.09_level3 numeric
@attribute class_20.01.10_level3 numeric
@attribute class_20.01.11_level3 numeric
@attribute class_20.01.13_level3 numeric
@attribute class_20.01.15_level3 numeric
@attribute class_20.01.17_level3 numeric
@attribute class_20.01.21_level3 numeric
@attribute class_20.01.23_level3 numeric
@attribute class_20.01.25_level3 numeric
@attribute class_20.01.26_level3 numeric
@attribute class_20.01.27_level3 numeric
@attribute class_20.03.01_level3 numeric
@attribute class_20.03.02_level3 numeric
@attribute class_20.03.22_level3 numeric
@attribute class_20.03.25_level3 numeric
@attribute class_20.09.01_level3 numeric
@attribute class_20.09.03_level3 numeric
@attribute class_20.09.04_level3 numeric
@attribute class_20.09.05_level3 numeric
@attribute class_20.09.07_level3 numeric
@attribute class_20.09.13_level3 numeric
@attribute class_20.09.14_level3 numeric
@attribute class_20.09.16_level3 numeric
@attribute class_20.09.18_level3 numeric
@attribute class_30.01.05_level3 numeric
@attribute class_30.01.09_level3 numeric
@attribute class_30.05.01_level3 numeric
@attribute class_30.05.02_level3 numeric
@attribute class_32.01.01_level3 numeric
@attribute class_32.01.03_level3 numeric
@attribute class_32.01.04_level3 numeric
@attribute class_32.01.05_level3 numeric
@attribute class_32.01.06_level3 numeric
@attribute class_32.01.07_level3 numeric
@attribute class_32.01.09_level3 numeric
@attribute class_32.01.11_level3 numeric
@attribute class_32.01.13_level3 numeric
@attribute class_32.05.01_level3 numeric
@attribute class_32.05.05_level3 numeric
@attribute class_32.07.01_level3 numeric
@attribute class_32.07.03_level3 numeric
@attribute class_32.07.07_level3 numeric
@attribute class_34.01.01_level3 numeric
@attribute class_34.01.03_level3 numeric
@attribute class_34.07.01_level3 numeric
@attribute class_34.07.02_level3 numeric
@attribute class_34.11.03_level3 numeric
@attribute class_34.11.09_level3 numeric
@attribute class_34.11.11_level3 numeric
@attribute class_34.11.12_level3 numeric
@attribute class_40.01.03_level3 numeric
@attribute class_40.01.05_level3 numeric
@attribute class_40.10.02_level3 numeric
@attribute class_41.01.01_level3 numeric
@attribute class_42.04.03_level3 numeric
@attribute class_42.04.05_level3 numeric
@attribute class_42.10.03_level3 numeric
@attribute class_42.10.05_level3 numeric
@attribute class_42.10.07_level3 numeric
@attribute class_43.01.03_level3 numeric

@data
0.12,?,0.03,-0.2,0.03,-0.04,0.01,0.03,-0.04,0.12,-0.29,-0.47,0.11,-0.29,-0.23,-0.22,-0.12,-0.1,0.07,-0.32,-0.2,0.11,-0.32,-0.54,-0.34,-0.15,0.12,-0.09,-0.06,-0.42,-1.29,-0.47,-0.67,-0.38,-0.27,0.15,-0.67,-0.64,-0.56,-0.23,0.31,-0.45,-0.6,-0.15,-0.84,-0.67,-0.79,-0.47,1.07,1.14,1.38,0.48,0.18,-0.22,-0.54,-1.56,2.51,1.51,0.54,-0.1,0.1,0.57,-0.45,0.87,-0.92,-0.15,-0.56,-1.15,0.26,0.82,1.05,0.54,-0.01,-0.09,0.15,-0.01,-0.36,-0.17,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.29,0.06,0.18,0.07,0.23,-0.06,-0.14,0.08,-0.12,-0.27,0.23,-0.36,0.31,-0.1,0.36,0.34,-0.38,-0.14,-0.4,-0.38,-0.38,0.67,0.01,0.23,0.06,-0.09,-0.36,-0.1,-0.42,-0.34,-0.43,-0.29,-0.67,-0.03,0.3,-0.04,-0.97,-1.4,-0.81,-0.2,0.2,-0.2,-0.86,-0.97,-0.84,-0.71,-0.43,-0.3,1.53,1.37,0.97,0.94,1.24,-0.32,-0.22,-0.42,2.01,1.86,-0.07,-0.42,0.04,0.15,-0.74,0.18,-0.67,-0.38,-1.25,-0.62,0.1,0.48,0.46,-0.23,?,-0.25,0.25,-0.23,-0.42,0.24,-0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.34,-0.47,-0.45,-0.4,-0.25,-0.47,-0.27,-0.42,-0.49,-0.32,-0.64,-0.17,-0.43,-0.62,-0.54,-0.49,-0.23,0.21,0.16,-0.51,-1.03,-0.76,-0.6,-0.43,-0.71,-0.23,-0.2,-0.27,-0.22,-0.25,-0.3,-0.17,-0.09,0.03,-0.43,0.01,0.01,0.21,-0.06,0.49,0.56,-0.25,0.07,0.19,-0.06,0.56,0.06,-0.3,1.21,1.04,0.79,0.26,0.24,0.01,-0.62,-1.15,1.15,1.55,-0.27,0.07,-0.06,0.5,0.14,0.43,-0.62,-0.17,-0.76,-0.67,-0.49,0.29,0.58,-0.2,-0.34,0.11,0.4,0.01,0.07,0.84,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.12,-0.36,?,?,0.01,0.11,-0.12,-0.01,0.01,?,-0.01,?,-0.1,-0.18,-0.03,0.04,-0.29,-0.25,-0.18,0.06,0.25,0.33,0.07,-0.12,0.12,0.12,-0.14,-0.22,0.03,0.15,-0.2,0.21,0.1,0.1,0.15,-0.27,-0.23,-0.1,-0.17,-0.29,-0.34,-0.4,-0.12,-0.22,-0.42,-0.18,-0.56,0.04,0.21,0.12,-0.09,-0.1,0.04,-0.27,-0.42,-0.34,0.1,0.62,-0.34,0.3,0.57,0.73,0.32,0.43,-0.71,-1.12,-0.23,-0.34,-0.03,0.36,0.25,0.42,0.16,0.28,0.43,0.08,-0.18,0.67,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.17,0.36,0.43,0.6,-0.12,0.45,0.11,0.26,0.25,0.12,0.32,-0.18,-0.07,-0.06,0.07,0.32,0.24,0.41,-1.4,-0.34,0.32,-0.92,-0.1,0.39,0.7,0.73,0.42,0.54,0.5,0.41,0.06,0.14,-0.54,-0.76,-0.71,0.03,-0.94,-0.69,-0.09,0.28,-0.2,-1.12,-1.56,0.48,0.69,0.36,0.58,0.16,0.48,0.18,0.56,0.43,0.18,0.1,-0.03,-0.6,0.12,0.16,-0.06,-0.38,-0.29,-0.4,-0.36,-0.32,0.37,-0.45,-0.12,-0.42,-0.47,-0.17,-0.84,-0.22,0.06,0.25,0.4,0.07,-0.29,0.07,-0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.38,?,-0.04,0.11,-0.3,-0.14,-0.49,-0.17,0.16,-0.22,0.53,?,-0.06,0.04,0.04,0.39,-0.18,0.21,-0.43,0.03,?,0.41,-0.22,0.03,0.08,0.5,0.21,0.21,-0.17,0.25,0.42,0.24,-0.15,-0.32,-0.14,-0.03,-0.14,-0.09,-0.07,0.45,-0.01,-0.79,-0.36,0.33,-0.27,-0.32,-0.45,0.07,0.9,0.28,-0.17,-0.69,-0.38,0.95,-0.47,-0.51,0.43,-0.54,0.11,0.07,-0.47,-0.3,-0.06,-0.51,0.06,-0.3,-0.18,-0.42,-0.4,0.25,-1.06,-0.49,0.06,0.23,0.12,-0.06,0.29,0.23,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.49,-0.17,-0.14,0.03,-0.06,0.01,-0.09,-0.04,0.32,0.01,0.31,-0.06,-0.01,-0.22,-0.04,0.2,-0.3,?,-0.2,-0.07,0.12,0.1,-0.32,0.03,0.07,0.63,0.68,0.59,0.12,0.59,0.69,0.59,-0.12,-0.29,-0.04,0.25,0.15,0.14,0.15,0.12,0.19,0.14,0.26,1.38,0.4,0.28,0.51,0.08,0.16,0.11,-0.12,-0.54,-0.49,0.18,-0.12,-1.03,-0.07,-0.22,-0.14,0.36,0.26,-0.03,-0.03,-1,-0.18,-0.4,0.43,0.38,-0.29,-0.27,-0.2,-0.49,0.03,0.18,0.44,0.39,0.53,0.71,0.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07,-0.42,-0.09,-0.25,?,-0.34,0.34,-0.07,0.2,-0.04,-0.03,-0.29,-0.22,-0.62,-0.12,-0.18,0.1,-0.15,0.48,0.28,-0.29,-0.15,-0.18,-0.06,-0.15,0.21,0.54,-0.06,0.19,0.39,0.33,0.16,0.24,-0.01,0.11,0.11,0.25,0.19,-0.03,-0.12,-0.15,-0.03,0.14,-0.43,0.32,-0.07,0.16,0.24,0.39,-0.23,?,-0.4,-0.51,0.94,-0.42,-0.07,0.18,-0.07,0.06,0.06,0.01,0.51,0.51,0.67,0.3,-0.76,0.03,0.14,-0.1,-0.29,0.04,-0.12,-0.47,-0.12,0.43,-0.2,-0.14,0.43,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.15,?,-0.12,0.2,-0.34,0.33,-0.07,0.19,-0.06,0.3,0.08,0.24,-0.03,-0.3,-0.17,-0.25,?,?,-0.14,0.04,-0.25,0.01,0.54,0.3,0.21,0.04,-0.23,0.04,0.38,-0.1,-0.38,-0.04,0.25,0.42,0.29,0.07,-0.01,-0.04,0.15,0.25,0.12,-0.34,-0.06,0.03,0.2,-0.12,0.06,0.1,0.15,-0.12,0.29,-0.1,-0.07,0.44,0.03,-0.29,0.03,0.57,-0.12,-0.54,-0.14,-0.25,-0.36,0.16,0.33,0.07,0.21,0.48,-0.3,0.37,0.03,0.55,0.04,?,0.36,-0.14,-0.12,0.23,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0.3,0.01,0.33,0.03,0.08,0.11,-0.07,-0.14,0.04,-0.14,-0.23,-0.1,-0.18,-0.07,-0.4,-0.15,-0.4,1.41,0.32,0.24,0.04,-0.07,-0.12,-0.18,0.26,0.32,0.25,0.06,0.19,0.39,0.23,-0.09,-0.03,?,0.26,0.39,0.23,0.21,0.33,0.11,0.06,-0.79,0.25,0.14,0.03,0.33,-0.38,-0.14,-0.49,-0.84,-0.81,-0.58,0.5,-0.51,-0.64,-0.49,-0.71,0.08,0.18,?,-0.32,-0.38,0.63,0.2,-0.1,0.12,0.29,-0.03,0.08,-0.36,-0.54,-0.17,-0.15,0.19,0.07,0.21,-0.27,-0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.18,-0.17,-0.42,-0.6,-0.4,-0.4,-0.12,-0.62,-0.22,-0.09,-0.38,-0.4,-0.18,-0.51,-0.42,-0.71,-0.54,-0.38,-0.22,-0.1,-0.06,-0.3,-0.23,-0.09,-0.04,0.1,-0.04,0.06,0.15,-0.17,?,0.36,-0.36,-0.43,-0.58,-0.49,-0.43,-0.4,-0.36,0.08,0.15,-0.4,-1.47,-0.07,-0.47,-0.42,-0.58,-0.12,0.01,-0.54,-0.4,-0.07,-0.3,0.18,0.04,-0.2,-0.17,-0.51,0.11,-0.2,-0.43,-0.32,-0.06,0.29,0.67,0.01,0.59,0.19,-0.76,-0.03,-0.84,-0.71,0.16,0.21,1.02,0.42,0.16,0.51,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.07,-0.38,-0.25,-0.29,-0.04,-0.22,0.14,-0.15,-0.14,-0.09,-0.22,-0.29,-0.1,-0.09,-0.17,-0.09,-0.12,0.04,-1.32,-0.06,-0.62,-0.86,-1.12,-0.89,-0.1,0.18,0.67,-0.06,0.11,0.43,0.37,-0.58,-0.38,-0.47,-0.34,-0.74,-0.76,-0.29,-0.58,0.72,-0.45,-1.32,-0.18,0.07,-1.09,-0.43,-0.6,-0.03,0.63,-1.47,-1.94,-2.4,-2.18,2.59,-0.69,-0.97,-0.18,-1.64,0.1,-0.32,0.18,0.93,-0.25,0.34,-0.71,-0.4,-0.51,-0.79,-0.01,0.34,0.1,-0.29,-0.6,-0.47,1.08,-0.14,-0.17,1.37,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.76,-0.04,-0.2,-0.12,-0.12,-0.09,-0.42,0.03,0.04,-0.38,-0.3,-0.4,-0.22,-0.34,-0.07,0.16,-0.25,-0.09,-1.06,1.24,0.43,0.55,-0.76,-0.49,0.51,1.16,1.71,1.06,0.4,1.11,1.56,0.93,-0.01,-0.07,-0.1,-0.36,0.04,0.36,0.04,0.46,0.1,0.33,0.04,-0.04,0.44,0.53,0.1,0.36,0.7,-1.74,-0.49,-0.15,0.41,2.34,1.4,2.22,-0.47,-3.84,-0.06,0.37,0.59,0.58,-0.71,0.44,-0.49,-0.92,-0.54,-0.12,-0.38,0.43,0.5,0.9,0.12,0.16,0.55,0.08,-0.15,0.54,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.29,-0.22,-0.1,-0.07,?,-0.27,0.15,0.03,?,-0.14,0.24,-0.09,?,-0.04,0.31,0.23,-0.34,0.07,-0.22,-0.22,0.04,0.77,0.18,0.33,0.3,0.11,0.18,0.26,-0.01,0.19,0.43,0.21,-0.74,-0.36,-0.47,-0.67,-1.18,-0.09,-1.06,-0.76,-0.29,-0.94,-1.12,0.08,-1.29,-0.86,-0.92,0.11,-0.6,-0.89,-0.86,-0.71,-0.69,-0.12,-0.1,-0.09,-1.03,-1.43,0.06,0.53,?,0.43,0.15,?,-0.23,-0.81,-0.07,-0.45,0.07,0.16,0.04,0.7,0.36,-0.07,-0.12,-0.25,-0.3,-0.25,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
